product_id,url,success,fall_back,crawled_at
102552,https://www.glamira.bg/chain-square-rolo-forse-60-micron.html?alloy=yellow-585&itm_source=recommendation&itm_medium=detail&fbclid=IwAR1wIFSETKlLYydNKT161UnenwbiMwIWM-OjcaHoW-H2pquTfdncWKMblaM,False,True,2026-04-25T00:02:25.528973
102553,https://www.glamira.ro/chain-twist-30-micron.html?alloy=yellow-585,False,True,2026-04-25T00:02:25.187693
102554,https://www.glamira.pt/chain-twist-40-micron.html?itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR0vRiXyx3bbMHg8-slJXn1E1Q-H9Rn1pyl-aH0QacCEYptT2wtR77M8pB8,False,True,2026-04-25T00:02:26.912655
102555,https://www.glamira.com.mx/chain-twist-60-micron.html?fbclid=IwAR2lfrFrNFg3KZNic9sUEiK087HDTJ46CwWgjZlSrwU49iYTPyA8PnwPsp0,False,True,2026-04-25T00:02:27.035424
102573,https://www.glamira.sk/glamira-ring-lavernia.html?fbclid=IwAR1f-tXm03CKE2Kdogv9DoG7m-ne2qATv5s87FbnfnkU3_97r01RSTYoWfA,False,True,2026-04-25T00:03:02.283267
102574,https://www.glamira.cl/glamira-anillo-latrevia.html,False,True,2026-04-25T00:03:00.315475
102577,https://www.glamira.ca/fr/glamira-bagues-lavilla.html,False,True,2026-04-25T00:03:09.278705
102578,https://www.glamira.hr/glamira-ring-agrieta.html?fbclid=IwAR3KYaVgkEcUP9eOO0ki_hn4nPb8U_HBrU6hrbDkHJHFirXstRetoi9pi0Y,False,True,2026-04-25T00:03:10.869113
102579,https://www.glamira.com.mx/glamira-anillo-arbesa.html?fbclid=IwAR2nLJbP0qdhh9S1-LNx2Oqotz0CIYglvcAGjtiKp6lP3KoVpHkVRLO7i4s,False,True,2026-04-25T00:03:10.901833
102580,https://www.glamira.co.uk/glamira-ring-dairya.html?alloy=yellow-585&diamond=diamond-Brillant,False,True,2026-04-25T00:03:12.032617
102581,https://www.glamira.com.mt/glamira-ring-dejanelle.html?fbclid=IwAR20Ed8QTU33nV6AYPxu3JVZm4ZANUyBSM-pbyp5PBVeGavxornfy_5H3T8,False,True,2026-04-25T00:03:13.973888
102582,https://www.glamira.si/glamira-ring-denalia.html?fbclid=IwAR3Y701p4esRD68kaW628D61Vba4OMYkbHxCqa9ZXXbIoOtao20eylwsA3s,False,True,2026-04-25T00:03:15.315859
102583,https://www.glamira.es/glamira-anillo-dhanesha.html?fbclid=IwAR18cykSVcLAMIEoNw29miqMZtxGcsRt61Usu8GTZbOSyuSzafEhUzyHAWI,False,True,2026-04-25T00:03:15.660151
102584,https://www.glamira.lv/glamira-ring-dhanista.html?fbclid=IwAR3o5xm3KO50KL0UgmZ9nEulqWuPamFWuhwTyPtgaxHMUCTDljpHkd3tH60,False,True,2026-04-25T00:03:18.782441
102587,https://www.glamira.es/glamira-anillo-doletha.html?fbclid=IwAR3lhViW6XtNXP7j4uDEQ4_UwmNUzA1M9x9_gDP6sZXaUx-Bp1vTwlgOl6Q,False,True,2026-04-25T00:03:34.756828
102589,https://www.glamira.se/glamira-ringar-dorentinas.html?fbclid=IwAR1o7zKK4VoJOFfQHE2xT9z8MlYCt77W0ybpq8tbK3lsSkjPpI3bPKB4Ots,False,True,2026-04-25T00:03:38.771364
102590,https://www.glamira.dk/glamira-ringe-eftihia.html?fbclid=IwAR2ypa4JVHEJuQJ-vpEDk1bbHB3sLi0MljLIel4_WPiffxVen-li5AhcKLE,False,True,2026-04-25T00:03:36.718358
102591,https://www.glamira.com.mx/glamira-anillo-ehlona.html?fbclid=IwAR3OjDfkdHF_PRa_1KQWUfkBlVe1EWrR8Q92bM8P780vVPg32FtMRBYI7hM,False,True,2026-04-25T00:03:38.849506
102595,https://www.glamira.hr/glamira-ring-elanora.html?fbclid=IwAR32ZwqpMbGl5RQTME2j8PmDQwbBMmbsRZ1rf5KxyLwVq0BdlWce82BeU0I,False,True,2026-04-25T00:03:45.451140
102596,https://www.glamira.co.uk/glamira-ring-elbonie.html?fbclid=IwAR19dYwlARnFwwXUj-oQtbX6O9E4RVmM5Zck_I3HzbQ0W5befTuHTa1cyzg,False,True,2026-04-25T00:03:47.885852
102597,https://www.glamira.ee/glamira-ring-grisselia.html?fbclid=IwAR2ohPUyASQ_I7yk4TA-0t8iuefmkMmOMHqiLLunGPtExe7PIbkrFaisOqQ,False,True,2026-04-25T00:03:47.027372
102599,https://www.glamira.hu/glamira-gyuru-magdolna.html?fbclid=IwAR2xS1koPw6sLI_JWYOU69NKIAFqFyM_528YZHT9IuEwnZVDWHWAzb3PHio,False,True,2026-04-25T00:03:56.125735
102600,https://www.glamira.lt/glamira-ring-marigold.html?fbclid=IwAR20RE20-bf3FG2kj-CB7_JDtWRI-E0jIa4SrJFE9VwIZcpvNSwbbfUwigQ,False,True,2026-04-25T00:04:10.518924
102601,https://www.glamira.es/glamira-anillo-nashaly.html?fbclid=IwAR1pk5s7-7tkgi3ctvPKG3TFBBRA0wpEz91mI6GhXJYJ9o2OoscVgawawzk,False,True,2026-04-25T00:04:10.752062
102602,https://www.glamira.com.mt/glamira-ring-nisrine.html?fbclid=IwAR0arONw-aIjzHT-KnecvNaTBu6Bn2PJqezwoUtUgov68A7XPIEpcG8awzc,False,True,2026-04-25T00:04:13.000111
102603,https://www.glamira.cz/glamira-prsten-pranitha.html?fbclid=IwAR06k0bAFjceecX4X1Wf6cFZSyuYRwNhrghJZZL9O2nupGFxBJCaHd0AOI0,False,True,2026-04-25T00:04:16.162311
102607,https://www.glamira.com/glamira-ring-semiras.html?fbclid=IwAR3Wzls9AOOXnYhvmYZdQ72T1N4YTxnbbx2HW4C0m2c2vZFUjGnWhKUejXY,False,True,2026-04-25T00:04:12.680172
102608,https://www.glamira.com.mt/glamira-ring-senulya.html?fbclid=IwAR2763-Xrs0YYx99jzLC7QEAqxSbusynkBh3gj3xCqqy-YVbPzIMGWZa1XY,False,True,2026-04-25T00:04:15.798867
102609,https://www.glamira.com.mx/glamira-anillo-sharina.html?fbclid=IwAR12qTXP7SltJwWgQ0GMVEhoiFUS1WQ5Xev0PHny-v_blBmxkev7zZeFJa0,False,True,2026-04-25T00:04:15.821930
102610,https://www.glamira.lv/glamira-ring-unnesa.html?fbclid=IwAR2p_ErqNkVG49dRG05RNgCP2S5-57em7gv9KRfDydaqP4_Sbe88ieQ_5ec,False,True,2026-04-25T00:04:21.199902
102611,https://www.glamira.fr/glamira-bagues-vinita.html?fbclid=IwAR3jZujfjFNAi46MCDrQleJuGl4QRlv0rrn-ohmYmlZFCx7C0Npz_8VAdQw,False,True,2026-04-25T00:04:27.159349
102613,https://www.glamira.co.uk/chain-curb-with-bar-80-micron.html?alloy=yellow-585&fbclid=IwAR0MfQSQWQfesZ3D47M_OptNP526ghstZBKFLxv_m_pf8c47vUMk21V6vZU,False,True,2026-04-25T00:04:27.913424
102614,https://www.glamira.de/chain-flat-curb-with-knot-100-micron.html?alloy=yellow-585,False,True,2026-04-25T00:04:29.961279
102615,https://www.glamira.ee/chain-square-rolo-forse-40-micron.html?fbclid=IwAR1TKz0WihCnynCuItvmOAhGglDY05JZ8nHoaQ_EbmOM5J9qPfK8WdsCgps,False,True,2026-04-25T00:04:30.454821
102616,https://www.glamira.ro/chain-forzentina-30-micron.html?alloy=yellow-585,False,True,2026-04-25T00:04:32.362244
102617,https://www.glamira.sk/chain-forzentina-40-micron.html?alloy=yellow-585&fbclid=IwAR11RpPcvq1xPWBptY_y9OxbY4WM1HhCQsXgWYYiWEL_CTSPvsKlH_X5hYQ,False,True,2026-04-25T00:04:32.109658
102618,https://www.glamira.com.mx/chain-forzentina-50-micron.html?fbclid=IwAR1yiUoEXt3-0za8-E6Lavs_d4MYDDDZ6cUJvSEAo1ZX5UmZl1g7WLCkGAU,False,True,2026-04-25T00:04:32.390608
102619,https://www.glamira.com.tr/chain-forzentina-60-micron.html?alloy=yellow-585,False,True,2026-04-25T00:04:35.652488
102639,https://www.glamira.co.uk/glamira-brooch-laudie.html?fbclid=IwAR3648jURvk17IhWdBjLsTLWoO3UgL5lqU1nh2ciFsyj2p-9C0MQ1RSJ2gc,False,True,2026-04-25T00:05:16.863086
